date:number,ugeo:text,coicop_label:text,value:number,total:number,ratio:number
2012,Portugal,Passenger transport by sea and inland waterway,97.25,99.22,98.0
2012,Portugal,Operation of personal transport equipment,109.45,99.22,110.3
2012,Portugal,Transport,103.85,99.22,104.7
2012,Romania,Passenger cars,98.63,95.98,102.8
2012,Romania,Passenger transport by sea and inland waterway,80.96,95.98,84.4
2012,Romania,Passenger transport by railway,91.91,95.98,95.8
2012,Romania,Passenger transport by air,100.21,95.98,104.4
2012,Romania,Passenger transport by road,93.32,95.98,97.2
2012,Romania,Transport,100.11,95.98,104.3
2012,Romania,Operation of personal transport equipment,104.06,95.98,108.4
2012,Serbia,Passenger cars,90.2,89.4,100.9
2012,Serbia,Passenger transport by air,93.7,89.4,104.8
2012,Serbia,Passenger transport by railway,100.0,89.4,111.9
2012,Serbia,Passenger transport by road,87.4,89.4,97.8
2012,Serbia,Operation of personal transport equipment,104.2,89.4,116.6
2012,Serbia,Transport,97.8,89.4,109.4
2012,Slovakia,Passenger transport by railway,122.89,99.0,124.1
2012,Slovakia,Passenger transport by air,78.24,99.0,79.0
2012,Slovakia,Operation of personal transport equipment,111.56,99.0,112.7
2012,Slovakia,Passenger cars,113.63,99.0,114.8
2012,Slovakia,Transport,109.24,99.0,110.3
2012,Slovakia,Passenger transport by road,97.06,99.0,98.0
2012,Slovenia,Operation of personal transport equipment,104.63,98.5,106.2
2012,Slovenia,Passenger transport by road,107.28,98.5,108.9
2012,Slovenia,Passenger cars,106.53,98.5,108.2
2012,Slovenia,Transport,104.72,98.5,106.3
2012,Slovenia,Passenger transport by railway,94.41,98.5,95.8
2012,Slovenia,Passenger transport by air,89.76,98.5,91.1
2012,Spain,Passenger transport by railway,99.48,99.31,100.2
2012,Spain,Operation of personal transport equipment,111.21,99.31,112.0
2012,Spain,Transport,105.31,99.31,106.0
2012,Spain,Passenger transport by air,88.47,99.31,89.1
2012,Spain,Passenger cars,96.65,99.31,97.3
2012,Spain,Passenger transport by sea and inland waterway,99.0,99.31,99.7
2012,Spain,Passenger transport by road,92.98,99.31,93.6
2012,Sweden,Passenger transport by railway,101.71,98.66,103.1
2012,Sweden,Passenger cars,100.18,98.66,101.5
2012,Sweden,Operation of personal transport equipment,103.86,98.66,105.3
2012,Sweden,Passenger transport by air,107.46,98.66,108.9
2012,Sweden,Transport,101.98,98.66,103.4
2012,Sweden,Passenger transport by road,97.55,98.66,98.9
2012,Sweden,Passenger transport by sea and inland waterway,107.7,98.66,109.2
2012,Switzerland,Transport,106.38,100.76,105.6
2012,Switzerland,Operation of personal transport equipment,110.74,100.76,109.9
2012,Switzerland,Passenger transport by railway,92.23,100.76,91.5
2012,Switzerland,Passenger cars,109.74,100.76,108.9
2012,Switzerland,Passenger transport by road,99.2,100.76,98.5
2012,Switzerland,Passenger transport by air,100.7,100.76,99.9
2012,Turkey,Passenger transport by air,84.39,79.31,106.4
2012,Turkey,Passenger transport by railway,81.71,79.31,103.0
2012,Turkey,Passenger transport by road,82.36,79.31,103.8
2012,Turkey,Passenger transport by sea and inland waterway,73.9,79.31,93.2
2012,Turkey,Passenger cars,74.37,79.31,93.8
2012,Turkey,Transport,84.03,79.31,106.0
2012,Turkey,Operation of personal transport equipment,94.89,79.31,119.6
2012,United Kingdom,Transport,100.9,96.1,105.0
2012,United Kingdom,Passenger transport by road,94.2,96.1,98.0
2012,United Kingdom,Passenger transport by air,85.0,96.1,88.4
2012,United Kingdom,Passenger transport by sea and inland waterway,89.3,96.1,92.9
2012,United Kingdom,Passenger transport by railway,91.1,96.1,94.8
2012,United Kingdom,Passenger cars,101.9,96.1,106.0
2012,United Kingdom,Operation of personal transport equipment,106.7,96.1,111.0
2012,United States,Transport,113.34,98.23,115.4
2013,Austria,Transport,104.28,97.77,106.7
2013,Austria,Operation of personal transport equipment,107.73,97.77,110.2
2013,Austria,Passenger transport by road,99.21,97.77,101.5
2013,Austria,Passenger transport by railway,94.5,97.77,96.7
2013,Austria,Passenger transport by air,104.38,97.77,106.8
2013,Austria,Passenger cars,100.05,97.77,102.3
2013,Belgium,Passenger transport by road,92.46,98.9,93.5
2013,Belgium,Transport,102.35,98.9,103.5
2013,Belgium,Passenger cars,97.27,98.9,98.4
2013,Belgium,Passenger transport by air,90.95,98.9,92.0
2013,Belgium,Operation of personal transport equipment,106.27,98.9,107.5
2013,Belgium,Passenger transport by railway,98.16,98.9,99.3
2013,Bulgaria,Passenger cars,121.47,102.72,118.3
2013,Bulgaria,Passenger transport by railway,98.74,102.72,96.1
2013,Bulgaria,Operation of personal transport equipment,116.37,102.72,113.3
2013,Bulgaria,Transport,112.73,102.72,109.7
2013,Bulgaria,Passenger transport by road,100.65,102.72,98.0
2013,Bulgaria,Passenger transport by air,109.11,102.72,106.2
2013,Croatia,Passenger transport by railway,114.28,100.04,114.2
2013,Croatia,Passenger transport by sea and inland waterway,100.1,100.04,100.1
2013,Croatia,Passenger transport by road,102.35,100.04,102.3
2013,Croatia,Passenger cars,105.68,100.04,105.6
2013,Croatia,Passenger transport by air,82.64,100.04,82.6
2013,Croatia,Operation of personal transport equipment,107.65,100.04,107.6
2013,Croatia,Transport,105.92,100.04,105.9
2013,Cyprus,Operation of personal transport equipment,106.17,101.84,104.3
2013,Cyprus,Transport,103.41,101.84,101.5
2013,Cyprus,Passenger transport by air,96.08,101.84,94.3
2013,Cyprus,Passenger transport by road,92.71,101.84,91.0
2013,Cyprus,Passenger cars,104.62,101.84,102.7
2013,Czechia,Transport,103.7,99.3,104.4
2013,Czechia,Operation of personal transport equipment,110.1,99.3,110.9
2013,Czechia,Passenger transport by air,88.3,99.3,88.9
2013,Czechia,Passenger transport by railway,96.0,99.3,96.7
2013,Czechia,Passenger cars,99.0,99.3,99.7
2013,Czechia,Passenger transport by road,98.8,99.3,99.5
2013,Denmark,Passenger transport by railway,96.6,99.4,97.2
2013,Denmark,Passenger transport by air,106.6,99.4,107.2
2013,Denmark,Transport,101.6,99.4,102.2
2013,Denmark,Passenger transport by road,94.8,99.4,95.4
2013,Denmark,Passenger transport by sea and inland waterway,92.9,99.4,93.5
2013,Denmark,Operation of personal transport equipment,102.8,99.4,103.4
2013,Denmark,Passenger cars,100.8,99.4,101.4
2013,Estonia,Operation of personal transport equipment,113.54,99.46,114.2
2013,Estonia,Passenger transport by railway,89.4,99.46,89.9
2013,Estonia,Passenger cars,112.43,99.46,113.0
2013,Estonia,Passenger transport by sea and inland waterway,108.33,99.46,108.9
2013,Estonia,Passenger transport by road,99.94,99.46,100.5
2013,Estonia,Transport,108.85,99.46,109.4
2013,Estonia,Passenger transport by air,95.97,99.46,96.5
2013,Euro area (18 countries),Passenger transport by road,95.74,99.38,96.3
2013,Euro area (18 countries),Passenger transport by air,98.58,99.38,99.2
2013,Euro area (18 countries),Passenger cars,97.93,99.38,98.5
2013,Euro area (18 countries),Passenger transport by railway,97.17,99.38,97.8
2013,Euro area (18 countries),Transport,102.48,99.38,103.1
2013,Euro area (18 countries),Passenger transport by sea and inland waterway,95.63,99.38,96.2
2013,Euro area (18 countries),Operation of personal transport equipment,105.95,99.38,106.6
2013,Euro area (19 countries),Passenger transport by sea and inland waterway,95.69,99.38,96.3
2013,Euro area (19 countries),Operation of personal transport equipment,105.99,99.38,106.7
2013,Euro area (19 countries),Passenger transport by road,95.76,99.38,96.4
2013,Euro area (19 countries),Passenger transport by air,98.61,99.38,99.2
2013,Euro area (19 countries),Transport,102.5,99.38,103.1
2013,Euro area (19 countries),Passenger transport by railway,97.16,99.38,97.8
2013,Euro area (19 countries),Passenger cars,97.94,99.38,98.6
2013,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by air,98.6,99.38,99.2
2013,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by road,95.75,99.38,96.3
2013,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Transport,102.49,99.38,103.1
2013,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Operation of personal transport equipment,105.97,99.38,106.6
2013,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by sea and inland waterway,95.69,99.38,96.3
2013,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by railway,97.16,99.38,97.8
2013,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger cars,97.93,99.38,98.5
2013,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by railway,96.78,99.31,97.5
2013,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by road,96.41,99.31,97.1
2013,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by air,97.63,99.31,98.3
2013,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by sea and inland waterway,93.64,99.31,94.3
2013,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Operation of personal transport equipment,106.53,99.31,107.3
2013,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Transport,102.74,99.31,103.5
2013,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger cars,98.83,99.31,99.5
2013,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by road,96.53,99.35,97.2
2013,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Transport,102.83,99.35,103.5
2013,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by railway,96.8,99.35,97.4
2013,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Operation of personal transport equipment,106.61,99.35,107.3
2013,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger cars,98.87,99.35,99.5
2013,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by air,97.65,99.35,98.3
2013,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by sea and inland waterway,94.04,99.35,94.7
2013,European Union - 27 countries (from 2019),Passenger transport by sea and inland waterway,94.84,99.49,95.3
2013,European Union - 27 countries (from 2019),Operation of personal transport equipment,106.56,99.49,107.1
2013,European Union - 27 countries (from 2019),Transport,102.99,99.49,103.5
2013,European Union - 27 countries (from 2019),Passenger transport by air,98.89,99.49,99.4
2013,European Union - 27 countries (from 2019),Passenger transport by road,96.63,99.49,97.1
2013,European Union - 27 countries (from 2019),Passenger transport by railway,97.6,99.49,98.1
2013,European Union - 27 countries (from 2019),Passenger cars,98.47,99.49,99.0
2013,European Union - 28 countries,Transport,102.83,99.35,103.5
2013,European Union - 28 countries,Passenger transport by air,97.72,99.35,98.4
2013,European Union - 28 countries,Operation of personal transport equipment,106.62,99.35,107.3
2013,European Union - 28 countries,Passenger transport by road,96.53,99.35,97.2
2013,European Union - 28 countries,Passenger transport by sea and inland waterway,94.07,99.35,94.7
2013,European Union - 28 countries,Passenger transport by railway,96.81,99.35,97.4
2013,European Union - 28 countries,Passenger cars,98.87,99.35,99.5
2013,Finland,Passenger transport by railway,96.41,98.96,97.4
2013,Finland,Passenger transport by road,96.33,98.96,97.3
2013,Finland,Passenger transport by sea and inland waterway,101.24,98.96,102.3
2013,Finland,Passenger transport by air,112.96,98.96,114.1
2013,Finland,Passenger cars,101.68,98.96,102.7
2013,Finland,Operation of personal transport equipment,106.59,98.96,107.7
2013,Finland,Transport,103.98,98.96,105.1
2013,France,Passenger cars,97.69,99.31,98.4
2013,France,Passenger transport by air,100.39,99.31,101.1
2013,France,Passenger transport by sea and inland waterway,95.5,99.31,96.2
2013,France,Operation of personal transport equipment,103.76,99.31,104.5
2013,France,Passenger transport by railway,95.11,99.31,95.8
2013,France,Transport,101.39,99.31,102.1
2013,France,Passenger transport by road,95.41,99.31,96.1
2013,Germany (until 1990 former territory of the FRG),Operation of personal transport equipment,105.0,98.6,106.5
2013,Germany (until 1990 former territory of the FRG),Passenger transport by sea and inland waterway,86.4,98.6,87.6
2013,Germany (until 1990 former territory of the FRG),Passenger transport by air,99.1,98.6,100.5
2013,Germany (until 1990 former territory of the FRG),Passenger cars,98.7,98.6,100.1
2013,Germany (until 1990 former territory of the FRG),Passenger transport by road,88.2,98.6,89.5
2013,Germany (until 1990 former territory of the FRG),Passenger transport by railway,96.9,98.6,98.3
2013,Germany (until 1990 former territory of the FRG),Transport,101.6,98.6,103.0
2013,Greece,Passenger transport by sea and inland waterway,97.89,102.54,95.5
2013,Greece,Operation of personal transport equipment,110.4,102.54,107.7
2013,Greece,Passenger transport by railway,100.0,102.54,97.5
2013,Greece,Passenger cars,103.04,102.54,100.5
2013,Greece,Passenger transport by air,82.25,102.54,80.2
2013,Greece,Transport,101.98,102.54,99.5
2013,Greece,Passenger transport by road,97.31,102.54,94.9
2013,Hungary,Operation of personal transport equipment,111.37,99.92,111.5
2013,Hungary,Passenger transport by air,85.78,99.92,85.8
2013,Hungary,Passenger transport by road,99.07,99.92,99.1
2013,Hungary,Transport,106.58,99.92,106.7
2013,Hungary,Passenger transport by railway,98.62,99.92,98.7
2013,Hungary,Passenger cars,96.13,99.92,96.2
2013,Iceland,Passenger cars,103.82,98.76,105.1
2013,Iceland,Passenger transport by air,110.29,98.76,111.7
2013,Iceland,Passenger transport by road,96.06,98.76,97.3
2013,Iceland,Passenger transport by sea and inland waterway,100.0,98.76,101.3
2013,Iceland,Transport,107.25,98.76,108.6
2013,Iceland,Operation of personal transport equipment,108.87,98.76,110.2
2013,Ireland,Passenger cars,105.8,99.7,106.1
2013,Ireland,Passenger transport by sea and inland waterway,97.6,99.7,97.9
2013,Ireland,Passenger transport by road,95.3,99.7,95.6
2013,Ireland,Passenger transport by air,101.9,99.7,102.2
2013,Ireland,Operation of personal transport equipment,112.0,99.7,112.3
2013,Ireland,Transport,107.3,99.7,107.6
2013,Ireland,Passenger transport by railway,91.5,99.7,91.8
2013,Italy,Transport,102.1,99.7,102.4
2013,Italy,Passenger transport by air,104.8,99.7,105.1
2013,Italy,Passenger transport by railway,100.3,99.7,100.6
2013,Italy,Operation of personal transport equipment,104.8,99.7,105.1
2013,Italy,Passenger cars,95.0,99.7,95.3
2013,Italy,Passenger transport by road,97.2,99.7,97.5
2013,Italy,Passenger transport by sea and inland waterway,97.2,99.7,97.5
2013,Latvia,Passenger transport by railway,89.38,99.11,90.2
2013,Latvia,Operation of personal transport equipment,112.15,99.11,113.2
2013,Latvia,Passenger cars,98.93,99.11,99.8
2013,Latvia,Passenger transport by air,106.12,99.11,107.1
2013,Latvia,Transport,105.12,99.11,106.1
2013,Latvia,Passenger transport by sea and inland waterway,81.76,99.11,82.5
2013,Latvia,Passenger transport by road,91.78,99.11,92.6
2013,Lithuania,Passenger transport by railway,87.02,100.44,86.6
2013,Lithuania,Passenger transport by sea and inland waterway,131.43,100.44,130.9
2013,Lithuania,Passenger transport by air,109.02,100.44,108.5
2013,Lithuania,Passenger cars,103.43,100.44,103.0
2013,Lithuania,Transport,109.83,100.44,109.3
2013,Lithuania,Operation of personal transport equipment,113.49,100.44,113.0
2013,Lithuania,Passenger transport by road,98.02,100.44,97.6
2013,Luxembourg,Passenger transport by sea and inland waterway,94.01,99.25,94.7
2013,Luxembourg,Passenger cars,96.58,99.25,97.3
2013,Luxembourg,Passenger transport by air,111.44,99.25,112.3
2013,Luxembourg,Passenger transport by railway,96.05,99.25,96.8
2013,Luxembourg,Operation of personal transport equipment,109.95,99.25,110.8
2013,Luxembourg,Transport,105.34,99.25,106.1
2013,Luxembourg,Passenger transport by road,98.8,99.25,99.5
2013,Malta,Passenger transport by sea and inland waterway,99.18,98.08,101.1
2013,Malta,Passenger transport by air,112.42,98.08,114.6
2013,Malta,Operation of personal transport equipment,102.26,98.08,104.3
2013,Malta,Passenger cars,99.19,98.08,101.1
2013,Malta,Passenger transport by road,102.33,98.08,104.3
2013,Malta,Transport,101.57,98.08,103.6
2013,Netherlands,Passenger transport by road,95.35,99.47,95.9
2013,Netherlands,Transport,101.35,99.47,101.9
2013,Netherlands,Operation of personal transport equipment,105.95,99.47,106.5
2013,Netherlands,Passenger cars,95.66,99.47,96.2
2013,Netherlands,Passenger transport by sea and inland waterway,92.73,99.47,93.2
2013,Netherlands,Passenger transport by air,90.21,99.47,90.7
2013,Netherlands,Passenger transport by railway,95.12,99.47,95.6
2013,North Macedonia,Transport,107.65,99.91,107.7
2013,North Macedonia,Operation of personal transport equipment,116.54,99.91,116.6
2013,North Macedonia,Passenger transport by railway,100.0,99.91,100.1
2013,North Macedonia,Passenger transport by air,100.5,99.91,100.6
2013,North Macedonia,Passenger cars,109.58,99.91,109.7
2013,North Macedonia,Passenger transport by road,97.11,99.91,97.2
2013,Norway,Passenger cars,96.6,96.2,100.4
2013,Norway,Passenger transport by railway,94.9,96.2,98.6
2013,Norway,Passenger transport by sea and inland waterway,88.6,96.2,92.1
2013,Norway,Passenger transport by road,91.2,96.2,94.8
2013,Norway,Operation of personal transport equipment,98.5,96.2,102.4
2013,Norway,Passenger transport by air,95.6,96.2,99.4
2013,Norway,Transport,96.7,96.2,100.5
2013,Poland,Passenger transport by road,99.8,100.6,99.2
2013,Poland,Transport,109.6,100.6,108.9
2013,Poland,Passenger cars,103.4,100.6,102.8
2013,Poland,Passenger transport by air,144.1,100.6,143.2
2013,Poland,Passenger transport by sea and inland waterway,86.9,100.6,86.4
2013,Poland,Operation of personal transport equipment,114.8,100.6,114.1
2013,Poland,Passenger transport by railway,103.2,100.6,102.6
2013,Portugal,Operation of personal transport equipment,106.06,99.65,106.4
2013,Portugal,Passenger cars,99.08,99.65,99.4
2013,Portugal,Passenger transport by road,98.71,99.65,99.1
2013,Portugal,Passenger transport by railway,99.55,99.65,99.9
2013,Portugal,Passenger transport by air,93.24,99.65,93.6
2013,Portugal,Transport,102.18,99.65,102.5
2013,Portugal,Passenger transport by sea and inland waterway,102.28,99.65,102.6
2013,Romania,Passenger transport by railway,96.06,99.04,97.0
2013,Romania,Passenger cars,99.38,99.04,100.3
2013,Romania,Passenger transport by sea and inland waterway,84.39,99.04,85.2
2013,Romania,Operation of personal transport equipment,104.01,99.04,105.0
2013,Romania,Passenger transport by air,99.37,99.04,100.3
2013,Romania,Passenger transport by road,95.9,99.04,96.8
2013,Romania,Transport,100.89,99.04,101.9
2013,Serbia,Operation of personal transport equipment,104.9,96.3,108.9
2013,Serbia,Passenger transport by road,95.7,96.3,99.4
2013,Serbia,Passenger transport by railway,100.0,96.3,103.8
2013,Serbia,Transport,100.2,96.3,104.0
2013,Serbia,Passenger cars,92.1,96.3,95.6
2013,Serbia,Passenger transport by air,94.1,96.3,97.7
2013,Slovakia,Passenger cars,110.4,100.45,109.9
2013,Slovakia,Passenger transport by road,98.69,100.45,98.2
2013,Slovakia,Operation of personal transport equipment,109.61,100.45,109.1
2013,Slovakia,Passenger transport by railway,122.89,100.45,122.3
2013,Slovakia,Passenger transport by air,92.02,100.45,91.6
2013,Slovakia,Transport,108.22,100.45,107.7
2013,Slovenia,Operation of personal transport equipment,107.31,100.4,106.9
2013,Slovenia,Passenger transport by road,97.02,100.4,96.6
2013,Slovenia,Passenger cars,102.95,100.4,102.5
2013,Slovenia,Passenger transport by railway,94.41,100.4,94.0
2013,Slovenia,Passenger transport by air,98.74,100.4,98.3
2013,Slovenia,Transport,105.41,100.4,105.0
2013,Spain,Passenger transport by sea and inland waterway,96.5,100.83,95.7
2013,Spain,Passenger transport by railway,98.99,100.83,98.2
2013,Spain,Transport,106.53,100.83,105.7
2013,Spain,Passenger transport by air,95.41,100.83,94.6
2013,Spain,Passenger transport by road,97.43,100.83,96.6
2013,Spain,Passenger cars,96.99,100.83,96.2
2013,Spain,Operation of personal transport equipment,112.11,100.83,111.2
2013,Sweden,Passenger transport by road,97.94,99.1,98.8
2013,Sweden,Transport,100.9,99.1,101.8
2013,Sweden,Passenger transport by railway,106.49,99.1,107.5
2013,Sweden,Passenger transport by sea and inland waterway,104.66,99.1,105.6
2013,Sweden,Passenger transport by air,96.56,99.1,97.4
2013,Sweden,Operation of personal transport equipment,102.62,99.1,103.6
2013,Sweden,Passenger cars,100.11,99.1,101.0
2013,Switzerland,Transport,105.64,100.83,104.8
2013,Switzerland,Passenger transport by railway,97.24,100.83,96.4
2013,Switzerland,Passenger transport by road,98.98,100.83,98.2
2013,Switzerland,Operation of personal transport equipment,109.64,100.83,108.7
2013,Switzerland,Passenger cars,105.35,100.83,104.5
2013,Switzerland,Passenger transport by air,106.82,100.83,105.9
2013,Turkey,Operation of personal transport equipment,102.74,85.22,120.6
2013,Turkey,Transport,89.76,85.22,105.3
2013,Turkey,Passenger transport by road,88.58,85.22,103.9
2013,Turkey,Passenger transport by sea and inland waterway,81.2,85.22,95.3
2013,Turkey,Passenger transport by air,90.08,85.22,105.7
2013,Turkey,Passenger transport by railway,89.26,85.22,104.7
2013,Turkey,Passenger cars,77.71,85.22,91.2
2013,United Kingdom,Passenger transport by railway,94.6,98.5,96.0
2013,United Kingdom,Passenger cars,100.9,98.5,102.4
2013,United Kingdom,Passenger transport by road,96.3,98.5,97.8
2013,United Kingdom,Operation of personal transport equipment,107.0,98.5,108.6
2013,United Kingdom,Passenger transport by air,90.6,98.5,92.0
2013,United Kingdom,Transport,101.9,98.5,103.5
2013,United Kingdom,Passenger transport by sea and inland waterway,92.0,98.5,93.4
2013,United States,Transport,112.69,99.48,113.3
2014,Austria,Operation of personal transport equipment,106.43,99.2,107.3
2014,Austria,Passenger cars,100.68,99.2,101.5
2014,Austria,Passenger transport by road,99.48,99.2,100.3
2014,Austria,Passenger transport by railway,98.58,99.2,99.4
2014,Austria,Transport,103.6,99.2,104.4
2014,Austria,Passenger transport by air,98.27,99.2,99.1
2014,Belgium,Passenger transport by road,95.36,99.38,96.0
2014,Belgium,Operation of personal transport equipment,105.73,99.38,106.4
2014,Belgium,Passenger transport by railway,99.86,99.38,100.5
2014,Belgium,Passenger cars,98.5,99.38,99.1
2014,Belgium,Transport,102.69,99.38,103.3
2014,Belgium,Passenger transport by air,94.36,99.38,94.9
2014,Bulgaria,Operation of personal transport equipment,112.54,101.08,111.3
2014,Bulgaria,Transport,108.82,101.08,107.7
2014,Bulgaria,Passenger cars,112.17,101.08,111.0
2014,Bulgaria,Passenger transport by railway,99.69,101.08,98.6
2014,Bulgaria,Passenger transport by air,103.49,101.08,102.4
2014,Bulgaria,Passenger transport by road,100.17,101.08,99.1
2014,Croatia,Passenger transport by railway,115.05,100.26,114.8
2014,Croatia,Transport,106.37,100.26,106.1
2014,Croatia,Passenger transport by road,102.21,100.26,101.9
2014,Croatia,Passenger cars,101.3,100.26,101.0
2014,Croatia,Operation of personal transport equipment,108.82,100.26,108.5
2014,Croatia,Passenger transport by air,88.29,100.26,88.1
2014,Croatia,Passenger transport by sea and inland waterway,100.5,100.26,100.2
2014,Cyprus,Passenger cars,101.41,101.57,99.8
2014,Cyprus,Passenger transport by air,97.28,101.57,95.8
2014,Cyprus,Transport,104.89,101.57,103.3
2014,Cyprus,Operation of personal transport equipment,108.8,101.57,107.1
2014,Cyprus,Passenger transport by road,100.05,101.57,98.5
2014,Czechia,Transport,104.3,99.8,104.5
2014,Czechia,Passenger transport by railway,98.7,99.8,98.9
2014,Czechia,Passenger transport by air,93.9,99.8,94.1
2014,Czechia,Operation of personal transport equipment,110.4,99.8,110.6
2014,Czechia,Passenger transport by road,99.9,99.8,100.1
2014,Czechia,Passenger cars,98.8,99.8,99.0
2014,Denmark,Transport,100.8,99.8,101.0
2014,Denmark,Passenger cars,99.6,99.8,99.8
2014,Denmark,Operation of personal transport equipment,102.3,99.8,102.5
2014,Denmark,Passenger transport by sea and inland waterway,94.9,99.8,95.1
2014,Denmark,Passenger transport by air,98.1,99.8,98.3
2014,Denmark,Passenger transport by railway,99.2,99.8,99.4
2014,Denmark,Passenger transport by road,97.6,99.8,97.8
2014,Estonia,Passenger transport by sea and inland waterway,107.06,99.93,107.1
2014,Estonia,Passenger transport by road,101.05,99.93,101.1
2014,Estonia,Passenger transport by railway,98.65,99.93,98.7
2014,Estonia,Operation of personal transport equipment,110.93,99.93,111.0
2014,Estonia,Passenger cars,105.95,99.93,106.0
2014,Estonia,Transport,106.55,99.93,106.6
2014,Estonia,Passenger transport by air,95.26,99.93,95.3
2014,Euro area (18 countries),Operation of personal transport equipment,104.96,99.81,105.2
2014,Euro area (18 countries),Transport,102.43,99.81,102.6
2014,Euro area (18 countries),Passenger transport by railway,99.1,99.81,99.3
2014,Euro area (18 countries),Passenger transport by sea and inland waterway,97.27,99.81,97.5
2014,Euro area (18 countries),Passenger transport by road,97.83,99.81,98.0
2014,Euro area (18 countries),Passenger transport by air,99.42,99.81,99.6
2014,Euro area (18 countries),Passenger cars,98.91,99.81,99.1
2014,Euro area (19 countries),Passenger transport by air,99.44,99.81,99.6
2014,Euro area (19 countries),Passenger transport by sea and inland waterway,97.31,99.81,97.5
2014,Euro area (19 countries),Transport,102.45,99.81,102.6
2014,Euro area (19 countries),Passenger cars,98.92,99.81,99.1
2014,Euro area (19 countries),Operation of personal transport equipment,104.99,99.81,105.2
2014,Euro area (19 countries),Passenger transport by road,97.85,99.81,98.0
2014,Euro area (19 countries),Passenger transport by railway,99.1,99.81,99.3
2014,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger cars,98.91,99.81,99.1
2014,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Operation of personal transport equipment,104.98,99.81,105.2
2014,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by railway,99.1,99.81,99.3
2014,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by air,99.44,99.81,99.6
2014,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by sea and inland waterway,97.32,99.81,97.5
2014,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Transport,102.44,99.81,102.6
2014,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by road,97.85,99.81,98.0
2014,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by air,98.48,99.88,98.6
2014,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Operation of personal transport equipment,105.5,99.88,105.6
